Neighborhood,Description,Price,Total Area,Covered Area,Total Rooms,Bathrooms
Belgrano,"Departamento monoambiente en venta en Zapiola 2400, Belgrano, Capital Federal",79800.0,32.0,27.0,1.0,1.0
Belgrano,"Casa en venta en Superí 1400, Belgrano R, Belgrano, Capital Federal",980000.0,280.0,250.0,7.0,3.0
Belgrano,"Departamento en venta en Ciudad De La Paz 2200, Belgrano, Capital Federal",86000.0,43.32,37.21,2.0,1.0
Belgrano,"Departamento en venta en La Pampa 3200, Belgrano R, Belgrano, Capital Federal",124900.0,62.0,62.0,4.0,1.0
Belgrano,"Departamento en venta en Manuel Ugarte 2100, Belgrano, Capital Federal",185000.0,77.0,66.97,4.0,1.0
Belgrano,"Departamento semipiso en venta en Virrey Arredondo 2200, Belgrano, Capital Federal",460000.0,175.0,167.0,4.0,3.0
Belgrano,"Casa en venta en Ciudad De La Paz 2900, Belgrano, Capital Federal",1450000.0,337.0,281.0,7.0,2.0
Belgrano,"Departamento monoambiente en venta en Amenábar 2400, Belgrano, Capital Federal",90000.0,35.6,32.0,1.0,1.0
Belgrano,"Departamento en venta en Avenida Doctor Ricardo Balbín 2300, Belgrano, Capital Federal",115000.0,58.59,52.01,3.0,1.0
Belgrano,"Departamento en venta en Dr Romulo Naon 2300, Belgrano R, Belgrano, Capital Federal",129900.0,79.79,73.93,4.0,1.0
Belgrano,"Cochera en venta en Avenida Monroe 2500, Belgrano, Capital Federal",5800.0,8.0,8.0,,
Belgrano,"Cochera en venta en Virrey Del Pino 2200, Belgrano, Capital Federal",8600.0,10.0,10.0,,
Belgrano,"Cochera en venta en Virrey Del Pino 2200, Belgrano, Capital Federal",8800.0,10.0,10.0,,
Belgrano,"Cochera en venta en Virrey Del Pino 2200, Belgrano, Capital Federal",8800.0,10.0,10.0,,
Belgrano,"Departamento en venta en Vuelta De Obligado 2200, Belgrano, Capital Federal",209000.0,116.0,109.0,4.0,2.0
Belgrano,"Departamento piso en venta en Moldes 1400, Belgrano, Capital Federal",199999.0,114.0,74.0,3.0,2.0
Belgrano,"Departamento en venta en Gorostiaga 2300, Belgrano, Capital Federal",260000.0,106.0,94.0,4.0,3.0
Belgrano,"Departamento en venta en José Hernández 2200, Belgrano, Capital Federal",246000.0,113.0,109.0,4.0,2.0
Belgrano,"Departamento en venta en Montañeses 2700, Belgrano, Capital Federal",149000.0,62.45,59.2,3.0,1.0
Belgrano,"Departamento en venta en Enrique Martínez 2200, Belgrano, Capital Federal",99999.0,48.0,46.0,2.0,1.0
Belgrano,"Departamento duplex en venta en Cuba 2700, Belgrano, Capital Federal",209000.0,115.51,97.51,3.0,2.0
Belgrano,"Departamento piso en venta en Teodoro García 2000, Belgrano, Capital Federal",435000.0,201.0,164.0,5.0,2.0
Belgrano,"Departamento en venta en Avenida Congreso 2000, Belgrano, Capital Federal",165000.0,92.0,60.0,3.0,1.0
Belgrano,"Oficina en venta en O´higgins 2000, Belgrano, Capital Federal",180000.0,61.42,61.42,,2.0
Belgrano,"Departamento en venta en Zapata 300, Belgrano, Capital Federal",270000.0,70.36,54.89,3.0,1.0
Belgrano,"Local en venta en Moldes 2300, Belgrano, Capital Federal",130000.0,42.8,42.8,,1.0
Belgrano,"Departamento piso en venta en Zavalia 2000, Barrancas De Belgrano, Belgrano, Capital Federal",692000.0,167.0,162.0,4.0,2.0
Belgrano,"Oficina en venta en Ciudad De La Paz 1900, Belgrano, Capital Federal",249900.0,81.94,81.94,,2.0
Belgrano,"Edificio en venta en Tronador 1800, Belgrano, Capital Federal",850000.0,537.0,537.0,,
Belgrano,"Casa en venta en Tronador 1900, Belgrano R, Belgrano, Capital Federal",1100000.0,250.0,220.0,6.0,2.0
Belgrano,"Departamento en venta en Arribeños 1600, Belgrano, Capital Federal",688000.0,251.11,231.31,5.0,3.0
Belgrano,"Departamento en venta en Avenida Congreso 1800, Belgrano, Capital Federal",119900.0,50.0,46.0,2.0,1.0
Belgrano,"Oficina en venta en Avenida Congreso 2000, Belgrano, Capital Federal",165000.0,92.0,60.0,3.0,1.0
Belgrano,"Departamento en venta en Zapiola 2600, Belgrano, Capital Federal",99900.0,60.47,44.47,2.0,1.0
Belgrano,"Departamento en venta en Blanco Encalada 3600, Belgrano R, Belgrano, Capital Federal",125000.0,56.21,51.1,3.0,1.0
Belgrano,"Departamento en venta en General Enrique Martínez 1200, Belgrano R, Belgrano, Capital Federal",99000.0,49.36,48.02,3.0,1.0
Belgrano,"Departamento monoambiente en venta en Av. Cramer 2200, Belgrano R, Belgrano, Capital Federal",99900.0,39.66,35.0,1.0,1.0
Belgrano,"Departamento monoambiente en venta en Av. Cramer 2200, Belgrano R, Belgrano, Capital Federal",123833.0,39.6,35.0,1.0,1.0
Belgrano,"Departamento en venta en Zapiola 2600, Belgrano, Capital Federal",185000.0,106.28,97.55,4.0,1.0
Belgrano,"Departamento en venta en Migueletes 1900, Barrio River, Belgrano, Capital Federal",82000.0,43.47,40.98,2.0,1.0
Belgrano,"PH en venta en Capitán General Ramón Freire 2100, Belgrano R, Belgrano, Capital Federal",395000.0,159.0,104.0,4.0,2.0
Belgrano,"Departamento en venta en Tres De Febrero 2400, Belgrano, Capital Federal",319900.0,144.0,85.0,3.0,2.0
Belgrano,"Departamento piso en venta en Avenida De Los Incas 3300, Belgrano, Capital Federal",900000.0,340.0,286.0,4.0,2.0
Belgrano,"Departamento en venta en Cuba 2700, Belgrano, Capital Federal",72000.0,31.91,29.0,1.0,1.0
Belgrano,"Departamento en venta en Zapiola 2300, Belgrano, Capital Federal",74000.0,40.0,38.0,2.0,1.0
Belgrano,"Departamento en venta en Zapiola 2300, Belgrano R, Belgrano, Capital Federal",137000.0,70.52,67.13,3.0,1.0
Belgrano,"PH en venta en Manuel Ugarte 3200, Belgrano, Capital Federal",285900.0,225.0,190.0,5.0,2.0
Belgrano,"Departamento semipiso en venta en Av Del Libertador 4900, Belgrano, Capital Federal",510000.0,204.25,113.94,4.0,2.0
Belgrano,"Terrenos y lotes en venta en Avenida Congreso 3000, Belgrano, Capital Federal",1400000.0,,,,
Belgrano,"Departamento en venta en Franklin Delano Roosevelt 2200, Belgrano, Capital Federal",135000.0,67.74,58.71,3.0,1.0
Belgrano,"Cochera en venta en O'higgins 2000, Belgrano, Capital Federal",19000.0,12.44,12.44,,
Belgrano,"Departamento en venta en Vuelta De Obligado 2700, Belgrano, Capital Federal",99000.0,50.53,47.78,3.0,1.0
Belgrano,"Departamento monoambiente en venta en Moldes 1600, Belgrano, Capital Federal",75000.0,37.84,31.52,1.0,1.0
Belgrano,"Terrenos y lotes en venta en Superi 2000, Belgrano R, Belgrano, Capital Federal",,790.0,790.0,,
Belgrano,"Oficina en venta en Avenida Cabildo 2700, Belgrano, Capital Federal",63000.0,35.66,35.66,2.0,1.0
Belgrano,"Departamento en venta en Virrey Del Pino 2600, Belgrano, Capital Federal",210000.0,283.0,77.0,3.0,1.0
Belgrano,"Departamento monoambiente en venta en Conesa 2500, Belgrano, Capital Federal",73000.0,41.0,33.0,1.0,1.0
Belgrano,"Departamento en venta en Céspedes 2400, Belgrano, Capital Federal",150000.0,66.0,61.5,4.0,2.0
Belgrano,"Departamento semipiso en venta en Mendoza 3000, Belgrano, Capital Federal",220000.0,95.5,78.0,3.0,1.0
Belgrano,"Departamento en venta en Olazábal 3600, Belgrano, Capital Federal",90000.0,45.5,44.0,3.0,1.0
Belgrano,"Departamento en venta en O´higgins 3480 3400, Belgrano, Capital Federal",144605.0,59.68,47.42,2.0,2.0
Belgrano,"Terrenos y lotes en venta en La Pampa 2600, Belgrano, Capital Federal",870000.0,,,,
Belgrano,"Departamento en venta en O´ Higgins 2100, Belgrano, Capital Federal",70000.0,36.78,36.78,2.0,1.0
Belgrano,"PH en venta en Amenábar 2300, Belgrano, Capital Federal",70000.0,47.19,43.19,2.0,1.0
Belgrano,"Departamento en venta en O'higgins 2700, Belgrano, Capital Federal",150000.0,53.31,50.56,3.0,1.0
Belgrano,"Departamento en venta en Avenida Monroe 1700, Barrio Chino, Belgrano, Capital Federal",124500.0,52.0,45.0,2.0,1.0
Belgrano,"Departamento duplex en venta en Avenida Crámer 2700, Belgrano, Capital Federal",120000.0,72.24,47.87,2.0,1.0
Belgrano,"Departamento monoambiente en venta en Avenida Crámer 1700, Belgrano, Capital Federal",128000.0,42.0,39.0,1.0,1.0
Belgrano,"Departamento semipiso en venta en Virrey Del Pino 1500, Bajo Belgrano, Belgrano, Capital Federal",177000.0,47.12,42.68,2.0,1.0
Belgrano,"Departamento en venta en Avenida Elcano 2700, Belgrano, Capital Federal",69000.0,35.0,35.0,2.0,1.0
Belgrano,"Departamento semipiso en venta en Av Del Libertador 5100, Belgrano, Capital Federal",269900.0,118.25,115.0,4.0,1.0
Belgrano,"Departamento semipiso en venta en Luis Maria Campos 1300, Belgrano C, Belgrano, Capital Federal",225000.0,103.25,94.0,4.0,2.0
Belgrano,"Departamento monoambiente en venta en Franklin Delano Roosevelt 2800, Belgrano, Capital Federal",119900.0,36.9,33.16,1.0,1.0
Belgrano,"Departamento semipiso en venta en Avenida Doctor Ricardo Balbín 2400, Belgrano R, Belgrano, Capital Federal",290000.0,109.0,97.0,4.0,2.0
Belgrano,"Departamento en venta en José Hernández 2000, Belgrano, Capital Federal",220000.0,115.88,78.82,3.0,1.0
Belgrano,"Departamento en venta en Amenábar 2300, Belgrano, Capital Federal",420000.0,124.0,115.0,4.0,2.0
Belgrano,"Departamento monoambiente en venta en Mariscal Antonio José De Sucre 2500, Belgrano, Capital Federal",78000.0,33.0,30.0,1.0,1.0
Belgrano,"Departamento semipiso en venta en Dragones 1800, Belgrano, Capital Federal",465000.0,176.0,84.0,3.0,2.0
Belgrano,"Departamento piso en venta en Amenábar 2200, Belgrano, Capital Federal",349000.0,159.0,149.0,4.0,4.0
Belgrano,"Cochera en venta en Virrey Del Pino 2400, Belgrano, Capital Federal",10900.0,12.23,12.23,,
Belgrano,"Departamento en venta en Avenida Monroe 2500, Belgrano, Capital Federal",199000.0,120.0,95.0,4.0,2.0
Belgrano,"Departamento en venta en Aguilar 2500, Belgrano, Capital Federal",139000.0,69.0,67.0,4.0,1.0
Belgrano,"Departamento en venta en Pedro Ignacio Rivera 2500, Belgrano, Capital Federal",150000.0,62.28,55.17,3.0,1.0
Belgrano,"Departamento en venta en Avenida Monroe 2700, Belgrano, Capital Federal",199000.0,70.0,64.0,3.0,1.0
Belgrano,"Departamento en venta en Zapiola 2600, Belgrano R, Belgrano, Capital Federal",350000.0,141.0,134.0,4.0,2.0
Belgrano,"Departamento en venta en Doctor Pedro Ignacio Rivera 2600, Belgrano, Capital Federal",132000.0,77.67,62.88,3.0,2.0
Belgrano,"Departamento en venta en Blanco Encalada 3600, Belgrano, Capital Federal",124000.0,60.0,54.0,2.0,1.0
Belgrano,"PH en venta en Montañeses 2400, Belgrano, Capital Federal",118000.0,77.0,50.0,2.0,1.0
Belgrano,"Departamento en venta en Arribeños 1600, Belgrano, Capital Federal",750000.0,171.2,163.93,4.0,3.0
Belgrano,"PH en venta en Doctor Pedro Ignacio Rivera 2500, Belgrano, Capital Federal",210000.0,120.0,74.0,3.0,1.0
Belgrano,"Oficina en venta en Avenida Cabildo 2200, Belgrano, Capital Federal",45000.0,22.0,22.0,,1.0
Belgrano,"Departamento en venta en Mariscal Antonio José De Sucre 2400, Belgrano, Capital Federal",117000.0,54.0,50.0,3.0,1.0
Belgrano,"Departamento en venta en Teodoro García 2100, Belgrano, Capital Federal",370000.0,155.0,147.0,5.0,3.0
Belgrano,"Oficina en venta en Federico Lacroze 2200, Belgrano, Capital Federal",204900.0,72.0,72.0,,1.0
Belgrano,"Oficina en venta en Avenida Cabildo 600, Belgrano, Capital Federal",240000.0,81.0,81.0,,1.0
Belgrano,"Cochera en venta en Virrey Del Pino 2400, Belgrano, Capital Federal",14500.0,12.0,12.0,,
Belgrano,"Departamento en venta en Amenábar 2500, Belgrano, Capital Federal",74900.0,53.0,51.0,2.0,1.0
Belgrano,"Departamento en venta en Juramento 1900, Belgrano, Capital Federal",114000.0,58.0,52.0,3.0,1.0
Belgrano,"Departamento en venta en José Hernández 1900, Barrancas De Belgrano, Belgrano, Capital Federal",170000.0,97.36,97.36,3.0,1.0
Belgrano,"Departamento en venta en Avenida Elcano 2800, Belgrano R, Belgrano, Capital Federal",190000.0,54.0,49.0,2.0,1.0
Belgrano,"Departamento en venta en 11 De Septiembre De 1888 2600, Belgrano, Capital Federal",70000.0,27.52,27.52,1.0,1.0
Belgrano,"Departamento duplex en venta en Capitán General Ramón Freire 2100, Belgrano R, Belgrano, Capital Federal",395000.0,159.0,104.0,4.0,2.0
Belgrano,"Departamento en venta en Vuelta De Obligado 2600, Belgrano, Capital Federal",199000.0,90.0,83.0,4.0,1.0
Belgrano,"Departamento en venta en Mariscal Antonio José De Sucre 1900, Belgrano, Capital Federal",185000.0,86.06,79.77,3.0,1.0
Belgrano,"Departamento en venta en Avenida Olazábal 3600, Belgrano, Capital Federal",89000.0,48.0,48.0,3.0,1.0
Belgrano,"Departamento semipiso en venta en Avenida Monroe 2700, Belgrano, Capital Federal",133900.0,67.0,51.0,2.0,1.0
Belgrano,"Departamento en venta en O'higgins 2700, Belgrano, Capital Federal",260000.0,85.0,76.0,3.0,2.0
Belgrano,"Departamento en venta en Dragones 1800, Belgrano, Capital Federal",350000.0,122.0,110.0,4.0,2.0
Belgrano,"Departamento en venta en Dragones 1800, Belgrano, Capital Federal",635000.0,240.0,169.0,4.0,3.0
Belgrano,"Departamento en venta en Blanco Escalada 2900, Belgrano R, Belgrano, Capital Federal",77000.0,77.0,39.0,2.0,1.0
Belgrano,"Departamento en venta en Av. Monroe 1700, Barrio Chino, Belgrano, Capital Federal",131000.0,55.5,50.0,2.0,1.0
Belgrano,"Departamento en venta en Luis María Campos 1300, Barrancas De Belgrano, Belgrano, Capital Federal",219900.0,90.87,89.0,4.0,2.0
Belgrano,"Departamento piso en venta en Manuel Ugarte 2600, Belgrano, Capital Federal",340000.0,127.0,115.0,4.0,3.0
Belgrano,"Departamento monoambiente en venta en Cuba 2700, Belgrano, Capital Federal",103000.0,38.0,31.6,1.0,1.0
Belgrano,"Oficina en venta en Olazabal 1500, Belgrano, Capital Federal",245000.0,75.0,75.0,,
Belgrano,"Departamento en venta en Vuelta De Obligado 2500, Belgrano, Capital Federal",94000.0,32.42,28.23,1.0,1.0
Belgrano,"Departamento en venta en Arcos 2400, Belgrano, Capital Federal",270000.0,116.0,113.0,4.0,3.0
Belgrano,"Departamento en venta en Capitán General Ramón Freire 2100, Belgrano R, Belgrano, Capital Federal",294500.0,77.69,64.47,3.0,2.0
Belgrano,"Departamento en venta en Capitán General Ramón Freire 2100, Belgrano R, Belgrano, Capital Federal",285000.0,77.69,64.47,3.0,2.0
Belgrano,"Departamento en venta en Cuba 1800, Belgrano, Capital Federal",300000.0,120.0,106.0,4.0,2.0
Belgrano,"Departamento en venta en O'higgins 2000, Belgrano, Capital Federal",429900.0,200.0,180.0,5.0,3.0
Belgrano,"Local en venta en Doctor Rómulo Naón 2300, Belgrano R, Belgrano, Capital Federal",64000.0,44.0,44.0,,1.0
Belgrano,"Local en venta en Doctor Rómulo Naón 2300, Belgrano R, Belgrano, Capital Federal",64000.0,44.0,44.0,,1.0
Belgrano,"Departamento en venta en Echeverría 2000, Belgrano, Capital Federal",154000.0,77.0,74.0,3.0,1.0
Belgrano,"Departamento en venta en Avenida Del Libertador 5400, Belgrano, Capital Federal",330000.0,138.62,138.62,4.0,3.0
Belgrano,"Departamento en venta en Doctor Rómulo Naón 2300, Belgrano, Capital Federal",84000.0,37.0,37.0,2.0,1.0
Belgrano,"Departamento semipiso en venta en Palpa 2400, Belgrano, Capital Federal",320000.0,134.45,117.75,5.0,2.0
Belgrano,"Departamento en venta en Vuelta De Obligado 2300, Belgrano, Capital Federal",420000.0,245.0,222.0,5.0,2.0
Belgrano,"Departamento en venta en Vuelta De Obligado 2400, Belgrano, Capital Federal",115000.0,63.22,63.22,3.0,1.0
Belgrano,"Departamento semipiso en venta en Avenida Luis María Campos 1600, Belgrano C, Belgrano, Capital Federal",377000.0,174.0,164.0,4.0,2.0
Belgrano,"Departamento semipiso en venta en Cuba 2500, Belgrano, Capital Federal",229900.0,95.73,87.0,3.0,2.0
Belgrano,"Departamento en venta en Av. El Cano 3000, Belgrano R, Belgrano, Capital Federal",80000.0,39.0,38.0,2.0,1.0
Belgrano,"Cochera en venta en Olazabal 1500, Belgrano, Capital Federal",21000.0,12.5,12.5,,
Belgrano,"Departamento en venta en Avenida Del Libertador 5400, Belgrano, Capital Federal",386000.0,184.31,175.63,5.0,2.0
Belgrano,"Departamento en venta en Ciudad De La Paz 1600, Belgrano, Capital Federal",194000.0,89.0,79.0,4.0,1.0
Belgrano,"Departamento en venta en Mariscal Antonio José De Sucre 2300, Belgrano, Capital Federal",169900.0,107.0,89.0,3.0,1.0
Belgrano,"Departamento en venta en Cazadores 2200, Belgrano, Capital Federal",359990.0,138.0,127.0,4.0,3.0
Belgrano,"Departamento en venta en Ciudad De La Paz 2500, Belgrano, Capital Federal",,59.26,57.51,3.0,1.0
Belgrano,"Cochera en venta en O'higgins 1300, Belgrano, Capital Federal",19000.0,12.5,12.5,,
Belgrano,"Departamento piso en venta en 11 De Septiembre De 1888 1000, Belgrano, Capital Federal",800000.0,213.0,197.0,5.0,3.0
Belgrano,"Departamento piso en venta en 3 De Febrero 700, Belgrano, Capital Federal",390000.0,182.0,150.0,4.0,2.0
Belgrano,"Departamento en venta en Juramento 1900, Belgrano, Capital Federal",75000.0,35.74,35.74,2.0,1.0
Belgrano,"Departamento en venta en Mendoza 3000, Belgrano R, Belgrano, Capital Federal",599000.0,166.14,149.73,4.0,2.0
Belgrano,"Departamento duplex en venta en Avenida Olazábal 1800, Belgrano, Capital Federal",148000.0,41.11,38.0,2.0,1.0
Belgrano,"Departamento en venta en Mariscal Antonio José De Sucre 2500, Belgrano, Capital Federal",144900.0,91.24,78.36,4.0,1.0
Belgrano,"Oficina en venta en Echeverría 1400, Belgrano, Capital Federal",120000.0,98.9,98.9,,1.0
Belgrano,"Departamento en venta en Moldes 2600, Belgrano C, Belgrano, Capital Federal",205000.0,107.0,100.0,5.0,2.0
Belgrano,"PH en venta en Mendoza 1800, Belgrano, Capital Federal",320000.0,148.0,108.0,5.0,2.0
Belgrano,"Departamento en venta en Montañeses 1900, Belgrano, Capital Federal",119000.0,52.33,49.91,3.0,1.0
Belgrano,"Casa en venta en Superi 2000, Belgrano R, Belgrano, Capital Federal",,1812.0,1812.0,8.0,4.0
Belgrano,"Departamento monoambiente en venta en Franklin Delano Roosevelt 3300, Belgrano, Capital Federal",127000.0,40.86,35.99,1.0,1.0
Belgrano,"Cochera en venta en Aguilar 2500, Belgrano, Capital Federal",8800.0,10.62,10.62,,
Belgrano,"Departamento en venta en Avenida Monroe 2700, Belgrano, Capital Federal",95000.0,52.01,44.77,2.0,1.0
Belgrano,"PH en venta en Avenida Mendoza 3400, Belgrano, Capital Federal",169000.0,90.0,64.0,3.0,2.0
Belgrano,"Departamento en venta en Avenida Monroe 2300, Belgrano, Capital Federal",105000.0,88.04,80.88,3.0,1.0
Belgrano,"Departamento semipiso en venta en Teodoro García 2400, Belgrano, Capital Federal",260000.0,86.0,77.0,3.0,2.0
Belgrano,"Departamento en venta en Teodoro García 2400, Belgrano, Capital Federal",145000.0,57.9,54.0,2.0,1.0
Belgrano,"Departamento en venta en Federico Lacroze 3200, Belgrano, Capital Federal",199000.0,80.0,60.0,2.0,1.0
Belgrano,"Cochera en venta en Avenida Cabildo 2800, Belgrano, Capital Federal",20000.0,12.5,12.5,,
Belgrano,"Local en venta en Avenida Cabildo 2200, Belgrano, Capital Federal",59000.0,81.48,81.48,,1.0
Belgrano,"Departamento en venta en Juramento 3500, Belgrano, Capital Federal",138000.0,67.0,60.0,3.0,1.0
Belgrano,"Departamento en venta en Avenida Del Libertador 5800, Belgrano, Capital Federal",280000.0,90.0,82.0,3.0,2.0
Belgrano,"Departamento en venta en Manuel Ugarte 2100, Belgrano, Capital Federal",158000.0,82.29,77.49,4.0,2.0
Belgrano,"PH en venta en Washington 2400, Belgrano, Capital Federal",282000.0,123.72,92.75,2.0,1.0
Belgrano,"Departamento en venta en Mariscal Antonio José De Sucre 2500, Belgrano, Capital Federal",110000.0,70.72,60.47,3.0,1.0
Belgrano,"Departamento en venta en Capitán General Ramón Freire 2400, Belgrano R, Belgrano, Capital Federal",275000.0,113.49,92.87,4.0,2.0
Belgrano,"Departamento en venta en Avenida Cabildo 2700, Belgrano, Capital Federal",63000.0,35.66,35.66,2.0,1.0
Belgrano,"Departamento en venta en Avenida Olazábal 2400, Belgrano, Capital Federal",66900.0,30.0,25.0,1.0,1.0
Belgrano,"Departamento en venta en Echeverría 2700, Belgrano, Capital Federal",69000.0,43.0,43.0,2.0,1.0
Belgrano,"PH en venta en Palpa 2300, Belgrano, Capital Federal",249000.0,121.0,103.0,4.0,1.0
Belgrano,"Departamento monoambiente en venta en Avenida Del Libertador 6400, Belgrano, Capital Federal",89000.0,37.0,34.0,1.0,1.0
Belgrano,"Departamento semipiso en venta en Vuelta De Obligado 2300, Belgrano, Capital Federal",165000.0,94.5,85.0,4.0,1.0
Belgrano,"Departamento en venta en La Pampa 800, Bajo Belgrano, Belgrano, Capital Federal",424900.0,146.0,146.0,4.0,2.0
Belgrano,"Departamento monoambiente en venta en José Hernández 2700, Belgrano, Capital Federal",96100.0,35.0,31.0,1.0,1.0
Belgrano,"Departamento en venta en Avenida Del Libertador 6200, Belgrano, Capital Federal",260000.0,82.0,74.0,3.0,1.0
Belgrano,"Departamento monoambiente en venta en José Hernández 2700, Belgrano, Capital Federal",111700.0,41.0,36.0,1.0,1.0
Belgrano,"Departamento monoambiente en venta en José Hernández 2700, Belgrano, Capital Federal",107700.0,39.0,35.0,1.0,1.0
Belgrano,"Departamento monoambiente en venta en José Hernández 2700, Belgrano, Capital Federal",115100.0,42.0,38.0,1.0,1.0
Belgrano,"Departamento monoambiente en venta en José Hernández 2700, Belgrano, Capital Federal",117100.0,42.0,37.0,1.0,1.0
Belgrano,"Departamento en venta en Juramento 1500, Belgrano Chico, Belgrano, Capital Federal",,48.64,46.12,3.0,1.0
Belgrano,"Departamento en venta en Cramer 1700, Belgrano R, Belgrano, Capital Federal",510000.0,130.0,115.0,4.0,4.0
Belgrano,"Departamento piso en venta en Avenida Crámer 2300, Belgrano, Capital Federal",335000.0,112.0,106.0,4.0,2.0
Belgrano,"Departamento en venta en Echeverria 2000, Belgrano, Capital Federal",630000.0,192.45,163.13,5.0,5.0
Belgrano,"Departamento en venta en Avenida Monroe 3700, Belgrano R, Belgrano, Capital Federal",45000.0,36.77,36.77,2.0,1.0
Belgrano,"Departamento en venta en 11 De Septiembre De 1888 2700, Belgrano, Capital Federal",90000.0,57.0,43.0,2.0,1.0
Belgrano,"Departamento en venta en O'higgins 1700, Belgrano, Capital Federal",329900.0,192.29,112.34,4.0,2.0
Belgrano,"Departamento en venta en Vidal 2200, Belgrano, Capital Federal",85000.0,48.56,42.17,2.0,1.0
Belgrano,"Departamento en venta en Avenida Mendoza 1900, Belgrano, Capital Federal",260000.0,86.21,74.89,3.0,1.0
Belgrano,"Departamento semipiso en venta en La Pampa 2100, Belgrano, Capital Federal",378000.0,146.0,133.0,4.0,2.0
Belgrano,"PH en venta en Mendoza 1300, Belgrano, Capital Federal",163900.0,114.0,96.0,3.0,1.0
Belgrano,"Departamento en venta en Cramer 2200, Belgrano, Capital Federal",445000.0,174.0,168.0,4.0,3.0
Belgrano,"Departamento en venta en F. Roosevelt 2900, Belgrano C, Belgrano, Capital Federal",155000.0,62.0,54.0,3.0,1.0
Belgrano,"Departamento en venta en Moldes 1300, Belgrano, Capital Federal",84000.0,42.0,42.0,3.0,1.0
Belgrano,"Departamento en venta en 11 De Septiembre De 1888 1700, Belgrano, Capital Federal",819000.0,323.84,299.65,6.0,3.0
Belgrano,"Departamento en venta en Mendoza 3200, Belgrano R, Belgrano, Capital Federal",295000.0,81.53,72.61,3.0,2.0
Belgrano,"Departamento en venta en Avenida Cabildo 600, Belgrano, Capital Federal",147000.0,89.54,82.3,3.0,2.0
Belgrano,"Departamento en venta en Mendoza 1700, Belgrano, Capital Federal",80000.0,71.0,55.0,3.0,1.0
Belgrano,"Departamento en venta en Avenida Del Libertador 6700, Belgrano, Capital Federal",189000.0,68.39,62.0,3.0,2.0
Belgrano,"Departamento en venta en Juramento 2800, Belgrano, Capital Federal",245000.0,110.0,101.0,4.0,2.0
Belgrano,"Departamento en venta en Avenida Olazábal 3100, Belgrano, Capital Federal",88000.0,49.0,43.0,3.0,1.0
Belgrano,"Departamento en venta en Echeverría 2200, Belgrano, Capital Federal",319000.0,150.0,145.0,5.0,2.0
Belgrano,"Departamento piso en venta en Amenábar 1400, Belgrano, Capital Federal",278000.0,153.0,117.0,5.0,2.0
Belgrano,"Departamento en venta en 11 De Septiembre De 1888 2100, Belgrano, Capital Federal",83000.0,28.0,28.0,2.0,1.0
Belgrano,"Terrenos y lotes en venta en Blanco Encalada 3700, Belgrano R, Belgrano, Capital Federal",400000.0,,,,
Belgrano,"Departamento duplex en venta en Montañeses 1900, Belgrano, Capital Federal",175000.0,73.97,73.97,2.0,1.0
Belgrano,"Departamento piso en venta en Ohiggins 2000, Barrancas De Belgrano, Belgrano, Capital Federal",399000.0,199.0,166.0,4.0,2.0
Belgrano,"Departamento en venta en Vidal 2300, Belgrano, Capital Federal",249000.0,109.5,90.0,4.0,1.0
Belgrano,"Departamento monoambiente en venta en Franklin Delano Roosevelt 2100, Belgrano, Capital Federal",125000.0,36.4,32.8,1.0,1.0
Belgrano,"Departamento en venta en Avenida Luis María Campos 1400, Belgrano, Capital Federal",362000.0,161.0,144.0,4.0,2.0
Belgrano,"Casa en venta en Estomba 1500, Belgrano R, Belgrano, Capital Federal",650000.0,297.0,217.0,5.0,3.0
Belgrano,"Departamento en venta en 11 De Septiembre De 1888 2600, Belgrano, Capital Federal",95000.0,44.0,39.0,2.0,1.0
Belgrano,"Cochera en venta en Virrey Del Pino 1700, Belgrano, Capital Federal",15000.0,9.36,9.36,,
Belgrano,"Departamento en venta en José Hernández 2600, Belgrano, Capital Federal",194000.0,77.0,56.0,2.0,1.0
Belgrano,"Local en venta en Avenida Cabildo 2200, Belgrano, Capital Federal",35000.0,36.0,36.0,,1.0
Belgrano,"Departamento duplex en venta en Avenida Cabildo 1600, Belgrano, Capital Federal",126285.0,61.64,46.64,2.0,1.0
Belgrano,"Departamento en venta en Arcos 1900, Belgrano, Capital Federal",289000.0,112.0,100.0,4.0,2.0
Belgrano,"Local en venta en Monroe 1700 1700, Belgrano, Capital Federal",500000.0,243.0,243.0,,
Belgrano,"Departamento en venta en Avenida Monroe 1700, Belgrano, Capital Federal",120000.0,58.0,48.0,2.0,1.0
Belgrano,"Departamento en venta en Avenida Mendoza 1900, Belgrano, Capital Federal",260000.0,86.21,74.89,3.0,1.0
Belgrano,"Departamento en venta en 11 De Septiembre De 1888 2500, Belgrano, Capital Federal",260000.0,74.84,68.5,3.0,2.0
Belgrano,"Departamento en venta en Doctor Marcelo J. Fitte 1700, Belgrano R, Belgrano, Capital Federal",77000.0,36.0,36.0,2.0,1.0
Belgrano,"PH en venta en Cuba 2500, Belgrano, Capital Federal",102000.0,77.09,56.0,4.0,1.0
Belgrano,"Departamento en venta en Echeverría 2000, Barrancas De Belgrano, Belgrano, Capital Federal",370000.0,162.0,162.0,4.0,2.0
Belgrano,"Departamento en venta en Arcos 2700, Belgrano, Capital Federal",185000.0,78.01,61.74,3.0,2.0
